0.08773976,0.08773976,0.08773976,0.08773976,0.08869368,0.08773976,0.08773976,0.08773976,0.101732165,0.08773976,0.08773976,0.08773976,0.08773976,0.08773976,
0.08773976,0.08773976,0.08773976,0.08912953,0.048482243,0.00057125353,0.0092614265,0.013363157,0.052011188,0.08745476,0.08773976,0.08773976,0.08773976,0.08773976,
0.08773976,0.08773976,0.098190226,0.14273518,0.2137371,0.3194162,0.4552109,0.35590225,0.24071883,0.07548739,0.08773976,0.08773976,0.08773976,0.08773976,
0.08773976,0.08773976,0.11269982,0.17581788,0.48968053,0.41660395,0.40940392,0.26866817,0.3121548,0.1029007,0.08773976,0.08773976,0.08773976,0.08773976,
0.08773976,0.08773976,0.100466006,0.23253188,0.38527873,0.16627294,0.08310276,0.28443715,0.3488637,0.12694405,0.08773976,0.08773976,0.08773976,0.08773976,
0.08773976,0.08773976,0.08773976,0.0959075,0.113536954,0.06688372,0.23166557,0.3731795,0.27145782,0.12711108,0.08773976,0.08773976,0.08773976,0.08773976,
0.08773976,0.08773976,0.08773976,0.088381186,0.10298452,0.17729074,0.38956672,0.38204262,0.13696864,0.092317246,0.08773976,0.08773976,0.08773976,0.08773976,
0.08773976,0.08773976,0.08773976,0.09700073,0.096480906,0.2926721,0.3663632,0.15713346,0.101001985,0.08773976,0.08773976,0.08773976,0.08773976,0.08773976,
0.08773976,0.08773976,0.08773976,0.16113204,0.1909611,0.3780131,0.30901903,0.14559366,0.09012905,0.08773976,0.08773976,0.08773976,0.08773976,0.10912942,
0.08773976,0.08773976,0.08773976,0.17747317,0.28747636,0.2776837,0.013662863,0.012405865,0.03891993,0.0,0.015781417,0.004437967,0.012015344,0.05758987,
0.08773976,0.08773976,0.08773976,0.18675502,0.42866784,0.41497844,0.3363769,0.29374537,0.16141677,0.27801952,0.3369848,0.42993894,0.381701,0.19268323,
0.08773976,0.08773976,0.08773976,0.19199936,0.38360646,0.45049173,0.45252076,0.4672126,0.48373502,0.44264477,0.42322248,0.3731028,0.29265618,0.16136031,
0.08773976,0.08773976,0.08773976,0.107242316,0.16047496,0.18657005,0.23467761,0.26129508,0.23925216,0.17807834,0.11679379,0.09071876,0.08773976,0.08773976,
0.08773976,0.08773976,0.08773976,0.08773976,0.08773976,0.08773976,0.08773976,0.08773976,0.08773976,0.08773976,0.08773976,0.08773976,0.08773976,0.08773976,
