0.08671511,0.08671511,0.08671511,0.08671511,0.08671511,0.08671511,0.08671511,0.08671511,0.08671511,0.09797943,0.08671511,0.08671511,0.08671511,0.08671511,
0.08671511,0.08671511,0.08671511,0.08671511,0.0,0.0,0.0,0.04993206,0.07844761,0.12865593,0.08671511,0.08671511,0.08671511,0.08671511,
0.08671511,0.08671511,0.08671511,0.004520133,0.086789526,0.34946504,0.31556597,0.115632676,0.04801794,0.15168978,0.08671511,0.08671511,0.08671511,0.08671511,
0.08671511,0.08671511,0.103243776,0.20371096,0.2768592,0.3089693,0.015558342,0.0,0.14524737,0.13243647,0.08671511,0.08671511,0.08671511,0.08671511,
0.08671511,0.08671511,0.08752417,0.1842199,0.14860459,0.033460397,0.0,0.21292935,0.16397339,0.11579678,0.08671511,0.08671511,0.08671511,0.08671511,
0.08671511,0.08671511,0.08671511,0.092938915,0.085962996,0.004874302,0.13781348,0.26001137,0.17018297,0.086339906,0.08671511,0.08671511,0.08671511,0.08671511,
0.08671511,0.08671511,0.08671511,0.08671511,0.03513232,0.0,0.2192383,0.23525636,0.077075645,0.08671511,0.08671511,0.08671511,0.08671511,0.08671511,
0.08671511,0.08671511,0.08671511,0.081951864,0.0,0.14705329,0.2192591,0.10956525,0.08671511,0.08671511,0.08671511,0.08671511,0.08671511,0.08671511,
0.08671511,0.08671511,0.08671511,0.027391493,0.0,0.20226787,0.21925123,0.07718821,0.08671511,0.08671511,0.08671511,0.08671511,0.08671511,0.09826922,
0.08671511,0.08671511,0.08671511,0.068199694,0.078965515,0.06896326,0.0,0.0,0.0,0.0,0.0,0.0,0.14204438,0.16500428,
0.08671511,0.08671511,0.08671511,0.21018891,0.27529895,0.23182611,0.20464732,0.1684184,0.25238225,0.33123192,0.3101387,0.32290414,0.26165524,0.18229079,
0.08671511,0.08671511,0.08671511,0.19390641,0.21339756,0.16695623,0.18243054,0.22957979,0.23785892,0.17985354,0.1188341,0.07748854,0.090057164,0.08538263,
0.08671511,0.08671511,0.08671511,0.08671511,0.10377969,0.08909987,0.09640383,0.0978618,0.08671511,0.09156418,0.08671511,0.08671511,0.08671511,0.08671511,
0.08671511,0.08671511,0.08671511,0.08671511,0.08671511,0.08671511,0.08671511,0.08671511,0.08671511,0.08671511,0.08671511,0.08671511,0.08671511,0.08671511,
