0.08658679,0.08658679,0.08658679,0.08658679,0.18873903,0.22206533,0.23832466,0.10341808,0.08658679,0.08658679,0.08658679,0.08658679,0.08658679,0.08658679,
0.08658679,0.08658679,0.08658679,0.20270292,0.21928157,0.1231293,0.0,0.13427335,0.061749116,0.08219799,0.08658679,0.08658679,0.08658679,0.08658679,
0.08658679,0.08658679,0.101371445,0.21557853,0.15192422,0.45314828,0.5395897,0.34960318,0.11920144,0.09280127,0.08658679,0.08658679,0.08658679,0.08658679,
0.08658679,0.08658679,0.12155386,0.32910752,0.49480402,0.5075831,0.33055034,0.1551254,0.0,0.050652776,0.08658679,0.08658679,0.08658679,0.08658679,
0.08658679,0.08658679,0.12985598,0.3819134,0.26354465,0.057598192,0.2468713,0.24114147,0.12081824,0.036230527,0.08658679,0.08658679,0.08658679,0.08658679,
0.08658679,0.08658679,0.08658679,0.100608796,0.12562224,0.23199618,0.23024353,0.31498885,0.02351923,0.08188064,0.08658679,0.08658679,0.08658679,0.08658679,
0.08658679,0.08658679,0.08658679,0.10876378,0.25998324,0.24264665,0.29487115,0.22957458,0.014802262,0.08658679,0.08658679,0.08658679,0.08658679,0.08658679,
0.08658679,0.08658679,0.08658679,0.18774359,0.23193601,0.3035419,0.26096898,0.010107816,0.08658679,0.08658679,0.08658679,0.08658679,0.08658679,0.08658679,
0.08658679,0.08658679,0.08658679,0.2660473,0.32193676,0.26944247,0.06052317,0.07533724,0.09252229,0.10213274,0.20114979,0.16749915,0.11029336,0.08658679,
0.08658679,0.08658679,0.08658679,0.3762139,0.39389268,0.40316114,0.034378245,0.10389424,0.17010467,0.22083938,0.14413515,0.07231578,0.042983085,0.06764539,
0.08658679,0.08658679,0.08658679,0.35826153,0.3362853,0.1316715,0.23344637,0.17379013,0.20592988,0.3785414,0.49281275,0.51113164,0.26506644,0.26435834,
0.08658679,0.08658679,0.08658679,0.4254802,0.3780457,0.3050784,0.30277312,0.28887284,0.40629458,0.39804822,0.34354863,0.14068651,0.02725352,0.016895702,
0.08658679,0.08658679,0.08658679,0.12730087,0.15875973,0.10890165,0.1200615,0.094289854,0.08658679,0.08658679,0.08658679,0.08658679,0.08658679,0.08658679,
0.08658679,0.08658679,0.08658679,0.08658679,0.08658679,0.08658679,0.08658679,0.08658679,0.08658679,0.08658679,0.08658679,0.08658679,0.08658679,0.08658679,
