0.08611191,0.08611191,0.08611191,0.08611191,0.09927131,0.08611191,0.15013771,0.1932961,0.16337866,0.11454023,0.08611191,0.08611191,0.08611191,0.08611191,
0.08611191,0.08611191,0.08611191,0.10288896,0.1488008,0.11169378,0.08147266,0.11875468,0.17516093,0.19978634,0.08611191,0.08611191,0.08611191,0.08611191,
0.08611191,0.08611191,0.08611191,0.20150848,0.10005118,0.29471868,0.33221868,0.27145603,0.16991857,0.20851314,0.08611191,0.08611191,0.08611191,0.08611191,
0.08611191,0.08611191,0.14213629,0.289104,0.250225,0.34926724,0.43139255,0.22749996,0.2761257,0.20370975,0.08611191,0.08611191,0.08611191,0.08611191,
0.08611191,0.08611191,0.11576858,0.20701367,0.27957872,0.20129605,0.20936142,0.08904291,0.301352,0.16430853,0.08611191,0.08611191,0.08611191,0.08611191,
0.08611191,0.08611191,0.08611191,0.097621605,0.090370156,0.20891665,0.14771365,0.3292895,0.30414882,0.08300602,0.08611191,0.08611191,0.08611191,0.08611191,
0.08611191,0.08611191,0.08611191,0.08611191,0.24389584,0.16562459,0.25953865,0.3388105,0.18783675,0.08611191,0.08611191,0.08611191,0.08611191,0.08611191,
0.08611191,0.08611191,0.08611191,0.14014113,0.22958137,0.06748766,0.33147788,0.2923877,0.08611191,0.08611191,0.08611191,0.08611191,0.08611191,0.08611191,
0.08611191,0.08611191,0.08611191,0.23693556,0.14685626,0.3095994,0.3420823,0.10756735,0.09247138,0.089345016,0.107113145,0.10676289,0.1656147,0.14509138,
0.08611191,0.08611191,0.08611191,0.31071973,0.07230437,0.3149282,0.31945863,0.16285661,0.17113316,0.15245412,0.1469476,0.108918376,0.121531464,0.18551205,
0.08611191,0.08611191,0.08611191,0.38043854,0.21989882,0.14902006,0.057611756,0.056964498,0.14597413,0.09447347,0.18145788,0.26825914,0.13795535,0.17872748,
0.08611191,0.08611191,0.08611191,0.23174596,0.33217907,0.32158795,0.35642934,0.27133828,0.2937377,0.2757009,0.31150377,0.29423395,0.22376694,0.17427915,
0.08611191,0.08611191,0.08611191,0.12992299,0.14796394,0.20629433,0.22466055,0.25763884,0.2115384,0.11534447,0.11363663,0.08611191,0.08611191,0.08611191,
0.08611191,0.08611191,0.08611191,0.08611191,0.08611191,0.08611191,0.08611191,0.08611191,0.08611191,0.08611191,0.08611191,0.08611191,0.08611191,0.08611191,
